iteración,n,modelo,op_asignaciones,op_comparaciones,op_aritmeticas,op_totales
764,2500,6664,27,4980,0,5007
765,2500,6664,20,4985,0,5005
766,2500,6664,24,4981,0,5005
767,2500,6664,20,4984,0,5004
768,2500,6664,22,4982,0,5004
769,2500,6664,14,4988,0,5002
770,2500,6664,20,4985,0,5005
771,2500,6664,16,4986,0,5002
772,2500,6664,30,4979,0,5009
773,2500,6664,16,4988,0,5004
774,2500,6664,19,4984,0,5003
775,2500,6664,23,4984,0,5007
776,2500,6664,26,4980,0,5006
777,2500,6664,31,4977,0,5008
778,2500,6664,16,4985,0,5001
779,2500,6664,29,4978,0,5007
780,2500,6664,18,4986,0,5004
781,2500,6664,24,4982,0,5006
782,2500,6664,17,4988,0,5005
783,2500,6664,13,4988,0,5001
784,2500,6664,29,4980,0,5009
785,2500,6664,20,4984,0,5004
786,2500,6664,19,4987,0,5006
787,2500,6664,12,4989,0,5001
788,2500,6664,21,4984,0,5005
789,2500,6664,15,4988,0,5003
790,2500,6664,19,4987,0,5006
791,2500,6664,21,4985,0,5006
792,2500,6664,24,4983,0,5007
793,2500,6664,18,4986,0,5004
794,2500,6664,16,4987,0,5003
795,2500,6664,20,4986,0,5006
796,2500,6664,26,4981,0,5007
797,2500,6664,31,4976,0,5007
798,2500,6664,17,4987,0,5004
799,2500,6664,20,4983,0,5003
800,2500,6664,22,4983,0,5005
801,2500,6664,20,4985,0,5005
802,2500,6664,15,4989,0,5004
803,2500,6664,16,4987,0,5003
804,2500,6664,34,4974,0,5008
805,2500,6664,19,4985,0,5004
806,2500,6664,27,4980,0,5007
807,2500,6664,46,4969,0,5015
808,2500,6664,34,4977,0,5011
809,2500,6664,23,4984,0,5007
810,2500,6664,23,4985,0,5008
811,2500,6664,18,4988,0,5006
812,2500,6664,24,4981,0,5005
813,2500,6664,25,4982,0,5007
814,2500,6664,15,4987,0,5002
815,2500,6664,30,4978,0,5008
816,2500,6664,15,4988,0,5003
817,2500,6664,18,4986,0,5004
818,2500,6664,13,4989,0,5002
819,2500,6664,24,4981,0,5005
820,2500,6664,22,4981,0,5003
821,2500,6664,14,4987,0,5001
822,2500,6664,17,4987,0,5004
823,2500,6664,18,4985,0,5003
824,2500,6664,23,4984,0,5007
825,2500,6664,19,4985,0,5004
826,2500,6664,28,4981,0,5009
827,2500,6664,26,4982,0,5008
828,2500,6664,23,4981,0,5004
829,2500,6664,23,4985,0,5008
830,2500,6664,21,4985,0,5006
831,2500,6664,22,4984,0,5006
832,2500,6664,24,4984,0,5008
833,2500,6664,25,4982,0,5007
834,2500,6664,20,4983,0,5003
835,2500,6664,14,4988,0,5002
836,2500,6664,18,4985,0,5003
837,2500,6664,27,4982,0,5009
838,2500,6664,27,4981,0,5008
839,2500,6664,31,4980,0,5011
840,2500,6664,17,4984,0,5001
841,2500,6664,13,4990,0,5003
842,2500,6664,25,4982,0,5007
843,2500,6664,19,4984,0,5003
844,2500,6664,21,4983,0,5004
845,2500,6664,26,4981,0,5007
846,2500,6664,11,4989,0,5000
847,2500,6664,37,4972,0,5009
848,2500,6664,21,4984,0,5005
849,2500,6664,24,4981,0,5005
850,2500,6664,21,4985,0,5006
851,2500,6664,22,4982,0,5004
852,2500,6664,22,4982,0,5004
853,2500,6664,24,4981,0,5005
854,2500,6664,19,4987,0,5006
855,2500,6664,21,4983,0,5004
856,2500,6664,19,4986,0,5005
857,2500,6664,16,4987,0,5003
858,2500,6664,22,4983,0,5005
859,2500,6664,22,4983,0,5005
860,2500,6664,12,4990,0,5002
861,2500,6664,22,4984,0,5006
862,2500,6664,15,4988,0,5003
863,2500,6664,27,4982,0,5009
864,2500,6664,25,4980,0,5005
865,2500,6664,22,4985,0,5007
866,2500,6664,22,4984,0,5006
867,2500,6664,15,4988,0,5003
868,2500,6664,21,4984,0,5005
869,2500,6664,10,4990,0,5000
870,2500,6664,19,4986,0,5005
871,2500,6664,19,4985,0,5004
872,2500,6664,21,4983,0,5004
873,2500,6664,20,4986,0,5006
874,2500,6664,26,4982,0,5008
875,2500,6664,26,4982,0,5008
876,2500,6664,20,4984,0,5004
877,2500,6664,22,4982,0,5004
878,2500,6664,23,4984,0,5007
879,2500,6664,20,4985,0,5005
880,2500,6664,28,4981,0,5009
881,2500,6664,25,4981,0,5006
882,2500,6664,25,4982,0,5007
883,2500,6664,27,4979,0,5006
884,2500,6664,20,4985,0,5005
885,2500,6664,24,4983,0,5007
886,2500,6664,27,4982,0,5009
887,2500,6664,30,4979,0,5009
888,2500,6664,18,4986,0,5004
889,2500,6664,19,4987,0,5006
890,2500,6664,22,4983,0,5005
891,2500,6664,22,4984,0,5006
892,2500,6664,32,4977,0,5009
893,2500,6664,26,4982,0,5008
894,2500,6664,21,4985,0,5006
895,2500,6664,21,4984,0,5005
896,2500,6664,22,4984,0,5006
897,2500,6664,17,4988,0,5005
898,2500,6664,31,4976,0,5007
899,2500,6664,26,4983,0,5009
900,2500,6664,29,4980,0,5009
901,2500,6664,17,4987,0,5004
902,2500,6664,15,4989,0,5004
903,2500,6664,31,4979,0,5010
904,2500,6664,30,4978,0,5008
905,2500,6664,18,4985,0,5003
906,2500,6664,18,4986,0,5004
907,2500,6664,17,4987,0,5004
908,2500,6664,28,4981,0,5009
909,2500,6664,16,4987,0,5003
910,2500,6664,22,4982,0,5004
911,2500,6664,15,4987,0,5002
912,2500,6664,11,4992,0,5003
913,2500,6664,19,4985,0,5004
914,2500,6664,21,4985,0,5006
915,2500,6664,17,4987,0,5004
916,2500,6664,21,4985,0,5006
917,2500,6664,22,4983,0,5005
918,2500,6664,17,4986,0,5003
919,2500,6664,22,4984,0,5006
920,2500,6664,14,4987,0,5001
921,2500,6664,21,4984,0,5005
922,2500,6664,20,4985,0,5005
923,2500,6664,27,4981,0,5008
924,2500,6664,13,4988,0,5001
925,2500,6664,19,4984,0,5003
926,2500,6664,29,4981,0,5010
927,2500,6664,29,4978,0,5007
928,2500,6664,24,4982,0,5006
929,2500,6664,20,4985,0,5005
930,2500,6664,29,4980,0,5009
931,2500,6664,27,4981,0,5008
932,2500,6664,19,4986,0,5005
933,2500,6664,27,4982,0,5009
934,2500,6664,28,4978,0,5006
935,2500,6664,17,4988,0,5005
936,2500,6664,25,4984,0,5009
937,2500,6664,25,4982,0,5007
938,2500,6664,29,4979,0,5008
939,2500,6664,14,4988,0,5002
940,2500,6664,25,4982,0,5007
941,2500,6664,19,4986,0,5005
942,2500,6664,25,4981,0,5006
943,2500,6664,26,4981,0,5007
944,2500,6664,23,4983,0,5006
945,2500,6664,28,4981,0,5009
946,2500,6664,16,4987,0,5003
947,2500,6664,23,4981,0,5004
948,2500,6664,20,4984,0,5004
949,2500,6664,23,4983,0,5006
950,2500,6664,16,4990,0,5006
951,2500,6664,26,4980,0,5006
952,2500,6664,19,4984,0,5003
953,2500,6664,20,4984,0,5004
954,2500,6664,19,4985,0,5004
955,2500,6664,29,4980,0,5009
956,2500,6664,20,4985,0,5005
957,2500,6664,18,4986,0,5004
958,2500,6664,27,4980,0,5007
959,2500,6664,27,4980,0,5007
960,2500,6664,16,4988,0,5004
961,2500,6664,19,4983,0,5002
962,2500,6664,24,4984,0,5008
963,2500,6664,37,4975,0,5012
964,2500,6664,17,4987,0,5004
965,2500,6664,24,4983,0,5007
966,2500,6664,19,4985,0,5004
967,2500,6664,23,4983,0,5006
968,2500,6664,26,4982,0,5008
969,2500,6664,18,4987,0,5005
970,2500,6664,20,4986,0,5006
971,2500,6664,16,4986,0,5002
972,2500,6664,21,4984,0,5005
973,2500,6664,17,4986,0,5003
974,2500,6664,27,4978,0,5005
975,2500,6664,21,4983,0,5004
976,2500,6664,22,4981,0,5003
977,2500,6664,32,4978,0,5010
978,2500,6664,19,4986,0,5005
979,2500,6664,18,4987,0,5005
980,2500,6664,22,4983,0,5005
981,2500,6664,22,4981,0,5003
982,2500,6664,22,4982,0,5004
983,2500,6664,22,4983,0,5005
984,2500,6664,29,4982,0,5011
985,2500,6664,24,4983,0,5007
986,2500,6664,24,4982,0,5006
987,2500,6664,27,4977,0,5004
988,2500,6664,27,4981,0,5008
989,2500,6664,21,4984,0,5005
990,2500,6664,9,4992,0,5001
991,2500,6664,20,4985,0,5005
992,2500,6664,19,4985,0,5004
993,2500,6664,18,4986,0,5004
994,2500,6664,21,4983,0,5004
995,2500,6664,29,4979,0,5008
996,2500,6664,23,4983,0,5006
997,2500,6664,15,4989,0,5004
998,2500,6664,23,4983,0,5006
999,2500,6664,16,4987,0,5003
