iteración,n,modelo,op_asignaciones,op_comparaciones,op_aritmeticas,op_totales
336,5000,9999,5,9995,0,10000
337,5000,9999,5,9995,0,10000
338,5000,9999,5,9995,0,10000
339,5000,9999,5,9995,0,10000
340,5000,9999,5,9995,0,10000
341,5000,9999,5,9995,0,10000
342,5000,9999,5,9995,0,10000
343,5000,9999,5,9995,0,10000
344,5000,9999,5,9995,0,10000
345,5000,9999,5,9995,0,10000
346,5000,9999,5,9995,0,10000
347,5000,9999,5,9995,0,10000
348,5000,9999,5,9995,0,10000
349,5000,9999,5,9995,0,10000
350,5000,9999,5,9995,0,10000
351,5000,9999,5,9995,0,10000
352,5000,9999,5,9995,0,10000
353,5000,9999,5,9995,0,10000
354,5000,9999,5,9995,0,10000
355,5000,9999,5,9995,0,10000
356,5000,9999,5,9995,0,10000
357,5000,9999,5,9995,0,10000
358,5000,9999,5,9995,0,10000
359,5000,9999,5,9995,0,10000
360,5000,9999,5,9995,0,10000
361,5000,9999,5,9995,0,10000
362,5000,9999,5,9995,0,10000
363,5000,9999,5,9995,0,10000
364,5000,9999,5,9995,0,10000
365,5000,9999,5,9995,0,10000
366,5000,9999,5,9995,0,10000
367,5000,9999,5,9995,0,10000
368,5000,9999,5,9995,0,10000
369,5000,9999,5,9995,0,10000
370,5000,9999,5,9995,0,10000
371,5000,9999,5,9995,0,10000
372,5000,9999,5,9995,0,10000
373,5000,9999,5,9995,0,10000
374,5000,9999,5,9995,0,10000
375,5000,9999,5,9995,0,10000
376,5000,9999,5,9995,0,10000
377,5000,9999,5,9995,0,10000
378,5000,9999,5,9995,0,10000
379,5000,9999,5,9995,0,10000
380,5000,9999,5,9995,0,10000
381,5000,9999,5,9995,0,10000
382,5000,9999,5,9995,0,10000
383,5000,9999,5,9995,0,10000
384,5000,9999,5,9995,0,10000
385,5000,9999,5,9995,0,10000
386,5000,9999,5,9995,0,10000
387,5000,9999,5,9995,0,10000
388,5000,9999,5,9995,0,10000
389,5000,9999,5,9995,0,10000
390,5000,9999,5,9995,0,10000
391,5000,9999,5,9995,0,10000
392,5000,9999,5,9995,0,10000
393,5000,9999,5,9995,0,10000
394,5000,9999,5,9995,0,10000
395,5000,9999,5,9995,0,10000
396,5000,9999,5,9995,0,10000
397,5000,9999,5,9995,0,10000
398,5000,9999,5,9995,0,10000
399,5000,9999,5,9995,0,10000
400,5000,9999,5,9995,0,10000
401,5000,9999,5,9995,0,10000
402,5000,9999,5,9995,0,10000
403,5000,9999,5,9995,0,10000
404,5000,9999,5,9995,0,10000
405,5000,9999,5,9995,0,10000
406,5000,9999,5,9995,0,10000
407,5000,9999,5,9995,0,10000
408,5000,9999,5,9995,0,10000
409,5000,9999,5,9995,0,10000
410,5000,9999,5,9995,0,10000
411,5000,9999,5,9995,0,10000
412,5000,9999,5,9995,0,10000
413,5000,9999,5,9995,0,10000
414,5000,9999,5,9995,0,10000
415,5000,9999,5,9995,0,10000
416,5000,9999,5,9995,0,10000
417,5000,9999,5,9995,0,10000
418,5000,9999,5,9995,0,10000
419,5000,9999,5,9995,0,10000
420,5000,9999,5,9995,0,10000
421,5000,9999,5,9995,0,10000
422,5000,9999,5,9995,0,10000
423,5000,9999,5,9995,0,10000
424,5000,9999,5,9995,0,10000
425,5000,9999,5,9995,0,10000
426,5000,9999,5,9995,0,10000
427,5000,9999,5,9995,0,10000
428,5000,9999,5,9995,0,10000
429,5000,9999,5,9995,0,10000
430,5000,9999,5,9995,0,10000
431,5000,9999,5,9995,0,10000
432,5000,9999,5,9995,0,10000
433,5000,9999,5,9995,0,10000
434,5000,9999,5,9995,0,10000
435,5000,9999,5,9995,0,10000
436,5000,9999,5,9995,0,10000
437,5000,9999,5,9995,0,10000
438,5000,9999,5,9995,0,10000
439,5000,9999,5,9995,0,10000
440,5000,9999,5,9995,0,10000
441,5000,9999,5,9995,0,10000
442,5000,9999,5,9995,0,10000
443,5000,9999,5,9995,0,10000
444,5000,9999,5,9995,0,10000
445,5000,9999,5,9995,0,10000
446,5000,9999,5,9995,0,10000
447,5000,9999,5,9995,0,10000
448,5000,9999,5,9995,0,10000
449,5000,9999,5,9995,0,10000
450,5000,9999,5,9995,0,10000
451,5000,9999,5,9995,0,10000
452,5000,9999,5,9995,0,10000
453,5000,9999,5,9995,0,10000
454,5000,9999,5,9995,0,10000
455,5000,9999,5,9995,0,10000
456,5000,9999,5,9995,0,10000
457,5000,9999,5,9995,0,10000
458,5000,9999,5,9995,0,10000
459,5000,9999,5,9995,0,10000
460,5000,9999,5,9995,0,10000
461,5000,9999,5,9995,0,10000
462,5000,9999,5,9995,0,10000
463,5000,9999,5,9995,0,10000
464,5000,9999,5,9995,0,10000
465,5000,9999,5,9995,0,10000
466,5000,9999,5,9995,0,10000
467,5000,9999,5,9995,0,10000
468,5000,9999,5,9995,0,10000
469,5000,9999,5,9995,0,10000
470,5000,9999,5,9995,0,10000
471,5000,9999,5,9995,0,10000
472,5000,9999,5,9995,0,10000
473,5000,9999,5,9995,0,10000
474,5000,9999,5,9995,0,10000
475,5000,9999,5,9995,0,10000
476,5000,9999,5,9995,0,10000
477,5000,9999,5,9995,0,10000
478,5000,9999,5,9995,0,10000
479,5000,9999,5,9995,0,10000
480,5000,9999,5,9995,0,10000
481,5000,9999,5,9995,0,10000
482,5000,9999,5,9995,0,10000
483,5000,9999,5,9995,0,10000
484,5000,9999,5,9995,0,10000
485,5000,9999,5,9995,0,10000
486,5000,9999,5,9995,0,10000
487,5000,9999,5,9995,0,10000
488,5000,9999,5,9995,0,10000
489,5000,9999,5,9995,0,10000
490,5000,9999,5,9995,0,10000
491,5000,9999,5,9995,0,10000
492,5000,9999,5,9995,0,10000
493,5000,9999,5,9995,0,10000
494,5000,9999,5,9995,0,10000
495,5000,9999,5,9995,0,10000
496,5000,9999,5,9995,0,10000
497,5000,9999,5,9995,0,10000
498,5000,9999,5,9995,0,10000
499,5000,9999,5,9995,0,10000
500,5000,9999,5,9995,0,10000
501,5000,9999,5,9995,0,10000
502,5000,9999,5,9995,0,10000
