iteración,n,modelo,op_asignaciones,op_comparaciones,op_aritmeticas,op_totales
728,5000,14997,9998,4999,0,14997
729,5000,14997,9998,4999,0,14997
730,5000,14997,9998,4999,0,14997
731,5000,14997,9998,4999,0,14997
732,5000,14997,9998,4999,0,14997
733,5000,14997,9998,4999,0,14997
734,5000,14997,9998,4999,0,14997
735,5000,14997,9998,4999,0,14997
736,5000,14997,9998,4999,0,14997
737,5000,14997,9998,4999,0,14997
738,5000,14997,9998,4999,0,14997
739,5000,14997,9998,4999,0,14997
740,5000,14997,9998,4999,0,14997
741,5000,14997,9998,4999,0,14997
742,5000,14997,9998,4999,0,14997
743,5000,14997,9998,4999,0,14997
744,5000,14997,9998,4999,0,14997
745,5000,14997,9998,4999,0,14997
746,5000,14997,9998,4999,0,14997
747,5000,14997,9998,4999,0,14997
748,5000,14997,9998,4999,0,14997
749,5000,14997,9998,4999,0,14997
750,5000,14997,9998,4999,0,14997
751,5000,14997,9998,4999,0,14997
752,5000,14997,9998,4999,0,14997
753,5000,14997,9998,4999,0,14997
754,5000,14997,9998,4999,0,14997
755,5000,14997,9998,4999,0,14997
756,5000,14997,9998,4999,0,14997
757,5000,14997,9998,4999,0,14997
758,5000,14997,9998,4999,0,14997
759,5000,14997,9998,4999,0,14997
760,5000,14997,9998,4999,0,14997
761,5000,14997,9998,4999,0,14997
762,5000,14997,9998,4999,0,14997
763,5000,14997,9998,4999,0,14997
764,5000,14997,9998,4999,0,14997
765,5000,14997,9998,4999,0,14997
766,5000,14997,9998,4999,0,14997
767,5000,14997,9998,4999,0,14997
768,5000,14997,9998,4999,0,14997
769,5000,14997,9998,4999,0,14997
770,5000,14997,9998,4999,0,14997
771,5000,14997,9998,4999,0,14997
772,5000,14997,9998,4999,0,14997
773,5000,14997,9998,4999,0,14997
774,5000,14997,9998,4999,0,14997
775,5000,14997,9998,4999,0,14997
776,5000,14997,9998,4999,0,14997
777,5000,14997,9998,4999,0,14997
778,5000,14997,9998,4999,0,14997
779,5000,14997,9998,4999,0,14997
780,5000,14997,9998,4999,0,14997
781,5000,14997,9998,4999,0,14997
782,5000,14997,9998,4999,0,14997
783,5000,14997,9998,4999,0,14997
784,5000,14997,9998,4999,0,14997
785,5000,14997,9998,4999,0,14997
786,5000,14997,9998,4999,0,14997
787,5000,14997,9998,4999,0,14997
788,5000,14997,9998,4999,0,14997
789,5000,14997,9998,4999,0,14997
790,5000,14997,9998,4999,0,14997
791,5000,14997,9998,4999,0,14997
792,5000,14997,9998,4999,0,14997
793,5000,14997,9998,4999,0,14997
794,5000,14997,9998,4999,0,14997
795,5000,14997,9998,4999,0,14997
796,5000,14997,9998,4999,0,14997
797,5000,14997,9998,4999,0,14997
798,5000,14997,9998,4999,0,14997
799,5000,14997,9998,4999,0,14997
800,5000,14997,9998,4999,0,14997
801,5000,14997,9998,4999,0,14997
802,5000,14997,9998,4999,0,14997
803,5000,14997,9998,4999,0,14997
804,5000,14997,9998,4999,0,14997
805,5000,14997,9998,4999,0,14997
806,5000,14997,9998,4999,0,14997
807,5000,14997,9998,4999,0,14997
808,5000,14997,9998,4999,0,14997
809,5000,14997,9998,4999,0,14997
810,5000,14997,9998,4999,0,14997
811,5000,14997,9998,4999,0,14997
812,5000,14997,9998,4999,0,14997
813,5000,14997,9998,4999,0,14997
814,5000,14997,9998,4999,0,14997
815,5000,14997,9998,4999,0,14997
816,5000,14997,9998,4999,0,14997
817,5000,14997,9998,4999,0,14997
818,5000,14997,9998,4999,0,14997
819,5000,14997,9998,4999,0,14997
820,5000,14997,9998,4999,0,14997
821,5000,14997,9998,4999,0,14997
822,5000,14997,9998,4999,0,14997
823,5000,14997,9998,4999,0,14997
824,5000,14997,9998,4999,0,14997
825,5000,14997,9998,4999,0,14997
826,5000,14997,9998,4999,0,14997
827,5000,14997,9998,4999,0,14997
828,5000,14997,9998,4999,0,14997
829,5000,14997,9998,4999,0,14997
830,5000,14997,9998,4999,0,14997
831,5000,14997,9998,4999,0,14997
832,5000,14997,9998,4999,0,14997
833,5000,14997,9998,4999,0,14997
834,5000,14997,9998,4999,0,14997
835,5000,14997,9998,4999,0,14997
836,5000,14997,9998,4999,0,14997
837,5000,14997,9998,4999,0,14997
838,5000,14997,9998,4999,0,14997
839,5000,14997,9998,4999,0,14997
840,5000,14997,9998,4999,0,14997
841,5000,14997,9998,4999,0,14997
842,5000,14997,9998,4999,0,14997
843,5000,14997,9998,4999,0,14997
844,5000,14997,9998,4999,0,14997
845,5000,14997,9998,4999,0,14997
846,5000,14997,9998,4999,0,14997
847,5000,14997,9998,4999,0,14997
848,5000,14997,9998,4999,0,14997
849,5000,14997,9998,4999,0,14997
850,5000,14997,9998,4999,0,14997
851,5000,14997,9998,4999,0,14997
852,5000,14997,9998,4999,0,14997
853,5000,14997,9998,4999,0,14997
854,5000,14997,9998,4999,0,14997
855,5000,14997,9998,4999,0,14997
856,5000,14997,9998,4999,0,14997
857,5000,14997,9998,4999,0,14997
858,5000,14997,9998,4999,0,14997
859,5000,14997,9998,4999,0,14997
860,5000,14997,9998,4999,0,14997
861,5000,14997,9998,4999,0,14997
862,5000,14997,9998,4999,0,14997
863,5000,14997,9998,4999,0,14997
864,5000,14997,9998,4999,0,14997
865,5000,14997,9998,4999,0,14997
866,5000,14997,9998,4999,0,14997
867,5000,14997,9998,4999,0,14997
868,5000,14997,9998,4999,0,14997
869,5000,14997,9998,4999,0,14997
870,5000,14997,9998,4999,0,14997
871,5000,14997,9998,4999,0,14997
872,5000,14997,9998,4999,0,14997
873,5000,14997,9998,4999,0,14997
874,5000,14997,9998,4999,0,14997
875,5000,14997,9998,4999,0,14997
876,5000,14997,9998,4999,0,14997
877,5000,14997,9998,4999,0,14997
878,5000,14997,9998,4999,0,14997
879,5000,14997,9998,4999,0,14997
880,5000,14997,9998,4999,0,14997
881,5000,14997,9998,4999,0,14997
882,5000,14997,9998,4999,0,14997
883,5000,14997,9998,4999,0,14997
884,5000,14997,9998,4999,0,14997
885,5000,14997,9998,4999,0,14997
886,5000,14997,9998,4999,0,14997
887,5000,14997,9998,4999,0,14997
888,5000,14997,9998,4999,0,14997
889,5000,14997,9998,4999,0,14997
890,5000,14997,9998,4999,0,14997
891,5000,14997,9998,4999,0,14997
892,5000,14997,9998,4999,0,14997
893,5000,14997,9998,4999,0,14997
894,5000,14997,9998,4999,0,14997
895,5000,14997,9998,4999,0,14997
896,5000,14997,9998,4999,0,14997
897,5000,14997,9998,4999,0,14997
898,5000,14997,9998,4999,0,14997
899,5000,14997,9998,4999,0,14997
900,5000,14997,9998,4999,0,14997
901,5000,14997,9998,4999,0,14997
902,5000,14997,9998,4999,0,14997
903,5000,14997,9998,4999,0,14997
904,5000,14997,9998,4999,0,14997
905,5000,14997,9998,4999,0,14997
906,5000,14997,9998,4999,0,14997
907,5000,14997,9998,4999,0,14997
908,5000,14997,9998,4999,0,14997
909,5000,14997,9998,4999,0,14997
910,5000,14997,9998,4999,0,14997
911,5000,14997,9998,4999,0,14997
912,5000,14997,9998,4999,0,14997
913,5000,14997,9998,4999,0,14997
914,5000,14997,9998,4999,0,14997
915,5000,14997,9998,4999,0,14997
916,5000,14997,9998,4999,0,14997
917,5000,14997,9998,4999,0,14997
918,5000,14997,9998,4999,0,14997
919,5000,14997,9998,4999,0,14997
920,5000,14997,9998,4999,0,14997
921,5000,14997,9998,4999,0,14997
922,5000,14997,9998,4999,0,14997
923,5000,14997,9998,4999,0,14997
924,5000,14997,9998,4999,0,14997
925,5000,14997,9998,4999,0,14997
926,5000,14997,9998,4999,0,14997
927,5000,14997,9998,4999,0,14997
928,5000,14997,9998,4999,0,14997
929,5000,14997,9998,4999,0,14997
930,5000,14997,9998,4999,0,14997
931,5000,14997,9998,4999,0,14997
932,5000,14997,9998,4999,0,14997
933,5000,14997,9998,4999,0,14997
934,5000,14997,9998,4999,0,14997
935,5000,14997,9998,4999,0,14997
936,5000,14997,9998,4999,0,14997
937,5000,14997,9998,4999,0,14997
938,5000,14997,9998,4999,0,14997
939,5000,14997,9998,4999,0,14997
940,5000,14997,9998,4999,0,14997
941,5000,14997,9998,4999,0,14997
942,5000,14997,9998,4999,0,14997
943,5000,14997,9998,4999,0,14997
944,5000,14997,9998,4999,0,14997
945,5000,14997,9998,4999,0,14997
946,5000,14997,9998,4999,0,14997
947,5000,14997,9998,4999,0,14997
948,5000,14997,9998,4999,0,14997
949,5000,14997,9998,4999,0,14997
950,5000,14997,9998,4999,0,14997
951,5000,14997,9998,4999,0,14997
952,5000,14997,9998,4999,0,14997
953,5000,14997,9998,4999,0,14997
954,5000,14997,9998,4999,0,14997
955,5000,14997,9998,4999,0,14997
956,5000,14997,9998,4999,0,14997
957,5000,14997,9998,4999,0,14997
958,5000,14997,9998,4999,0,14997
959,5000,14997,9998,4999,0,14997
960,5000,14997,9998,4999,0,14997
961,5000,14997,9998,4999,0,14997
962,5000,14997,9998,4999,0,14997
963,5000,14997,9998,4999,0,14997
964,5000,14997,9998,4999,0,14997
965,5000,14997,9998,4999,0,14997
966,5000,14997,9998,4999,0,14997
967,5000,14997,9998,4999,0,14997
968,5000,14997,9998,4999,0,14997
969,5000,14997,9998,4999,0,14997
970,5000,14997,9998,4999,0,14997
971,5000,14997,9998,4999,0,14997
972,5000,14997,9998,4999,0,14997
973,5000,14997,9998,4999,0,14997
974,5000,14997,9998,4999,0,14997
975,5000,14997,9998,4999,0,14997
976,5000,14997,9998,4999,0,14997
977,5000,14997,9998,4999,0,14997
978,5000,14997,9998,4999,0,14997
979,5000,14997,9998,4999,0,14997
980,5000,14997,9998,4999,0,14997
981,5000,14997,9998,4999,0,14997
982,5000,14997,9998,4999,0,14997
983,5000,14997,9998,4999,0,14997
984,5000,14997,9998,4999,0,14997
985,5000,14997,9998,4999,0,14997
986,5000,14997,9998,4999,0,14997
987,5000,14997,9998,4999,0,14997
988,5000,14997,9998,4999,0,14997
989,5000,14997,9998,4999,0,14997
990,5000,14997,9998,4999,0,14997
991,5000,14997,9998,4999,0,14997
992,5000,14997,9998,4999,0,14997
993,5000,14997,9998,4999,0,14997
994,5000,14997,9998,4999,0,14997
995,5000,14997,9998,4999,0,14997
996,5000,14997,9998,4999,0,14997
997,5000,14997,9998,4999,0,14997
998,5000,14997,9998,4999,0,14997
999,5000,14997,9998,4999,0,14997
